ProbeID	Name	Control_1	Control_2	Control_3	Grp78KO_1	Grp78KO_2	Grp78KO_3
Mir7045	MIR7045	0	0	0	0	0	0
Mir7046	MIR7046	0	0	0	0	0	0
Mir7047	MIR7047	0	0	0	0	0	0
Mir7048	MIR7048	0	0	0	0	0	0
Mir7049	MIR7049	0	0	0	0	0	0
Mir705	MIR705	0	0	0	0	0	0
Mir7050	MIR7050	0	0	0	0	0	0
Mir7051	MIR7051	0	0	0	0	0	0
Mir7052	MIR7052	0	0	0	0	0	0
Mir7053	MIR7053	0	0	0	0	0	0
Mir7054	MIR7054	0	0	0	0	0	0
Mir7055	MIR7055	0	0	0	0	0	0
Mir7056	MIR7056	0	0	0	0	0	0
Mir7057	MIR7057	0	0	0	0	0	0
Mir7058	MIR7058	0	0	0	0	0	0
Mir7059	MIR7059	0	0	0	0	0	0
Mir706	MIR706	0	0	0	0	0	0
Mir7060	MIR7060	0	0	0	0	0	0
Mir7061	MIR7061	0	0	0	0	0	0
Mir7062	MIR7062	0	0	0	0	0	0
Mir7063	MIR7063	0	0	0	0	0	0
Mir7064	MIR7064	0	0	0	0	0	0
Mir7065	MIR7065	0	0	0	0	0	0
Mir7066	MIR7066	0	0	0	0	0	0
Mir7067	MIR7067	0	0	0	0	0	0
Mir7068	MIR7068	0	0	0	0	0	0
Mir7069	MIR7069	0	0	0	0	0	0
Mir707	MIR707	0	0	0	0	0	0
Mir7070	MIR7070	0	0	0	0	0	0
Mir7071	MIR7071	0	0	0	0	0	0
Mir7072	MIR7072	0	0	0	0	0	0
Mir7073	MIR7073	0	0	0	0	0	0
Mir7074	MIR7074	0	0	0	0	0	0
Mir7075	MIR7075	0	0	0	0	0	0
Mir7076	MIR7076	0	0	0	0	0	0
Mir7077	MIR7077	0	0	0	0	0	0
Mir7078	MIR7078	0	0	0	0	0	0
Mir7079	MIR7079	0	0	0	0	0	0
Mir708	MIR708	0	0	0	0	0	0
Mir7080	MIR7080	0	0	0	0	0	0
Mir7081	MIR7081	0	0	0	0	0	0
Mir7082	MIR7082	0	0	0	0	0	0
Mir7083	MIR7083	0	0	0	0	0	0
Mir7084	MIR7084	0	0	0	0	0	0
Mir7085	MIR7085	0	0	0	0	0	0
Mir7086	MIR7086	0	0	0	0	0	0
Mir7087	MIR7087	0	0	0	0	0	0
Mir7088	MIR7088	0	0	0	0	0	0
Mir7089	MIR7089	0	0	0	0	0	0
Mir709	MIR709	0	0	0	0	0	0
Mir7090	MIR7090	0	0	0	0	0	0
Mir7091	MIR7091	0	0	0	0	0	0
Mir7092	MIR7092	0	0	0	0	0	0
Mir7093	MIR7093	0	0	0	0	0	0
Mir7094-1	MIR7094-1	0	0	0	0	0	0
Mir7094-2	MIR7094-2	0	0	0	0	0	0
Mir7-1	MIR7-1	0	0	0	0	0	0
Mir710	MIR710	0	0	0	0	0	0
Mir711	MIR711	0	0	0	0	0	0
Mir7115	MIR7115	0	0	0	0	0	0
Mir7116	MIR7116	0	0	0	0	0	0
Mir7117	MIR7117	0	0	0	0	0	0
Mir7118	MIR7118	0	0	0	0	0	0
Mir7119	MIR7119	0	0	0	0	0	0
Mir713	MIR713	0	0	0	0	0	0
Mir717	MIR717	0	0	0	0	0	0
Mir718	MIR718	0	0	0	0	0	0
Mir719	MIR719	0	0	0	0	0	0
Mir7-2	MIR7-2	0	0	0	0	0	0
Mir721	MIR721	0	0	0	0	0	0
Mir7210	MIR7210	0	0	0	0	0	0
Mir7211	MIR7211	0	0	0	0	0	0
Mir7212	MIR7212	0	0	0	0	0	0
Mir7213	MIR7213	0	0	0	0	0	0
Mir7214	MIR7214	0	0	0	0	0	0
Mir7215	MIR7215	0	0	0	0	0	0
Mir7216	MIR7216	0	0	0	0	0	0
Mir7217	MIR7217	0	0	0	0	0	0
Mir7218	MIR7218	0	0	0	0	0	0
Mir7219	MIR7219	0	0	0	0	0	0
Mir7220	MIR7220	0	0	0	0	0	0
Mir7221	MIR7221	0	0	0	0	0	0
Mir7222	MIR7222	0	0	0	0	0	0
Mir7223	MIR7223	0	0	0	0	0	0
Mir7224	MIR7224	0	0	0	0	0	0
Mir7225	MIR7225	0	0	0	0	0	0
Mir7226	MIR7226	0	0	0	0	0	0
Mir7227	MIR7227	0	0	0	0	0	0
Mir7228	MIR7228	0	0	0	0	0	0
Mir7229	MIR7229	0	0	0	0	0	0
Mir7230	MIR7230	0	0	0	0	0	0
Mir7231	MIR7231	0	0	0	0	0	0
Mir7232	MIR7232	0	0	0	0	0	0
Mir7233	MIR7233	0	0	0	0	0	0
Mir7234	MIR7234	0	0	0	0	0	0
Mir7235	MIR7235	0	0	0	0	0	0
Mir7236	MIR7236	0	0	0	0	0	0
Mir7237	MIR7237	0	0	0	0	0	0
Mir7238	MIR7238	0	0	0	0	0	0
Mir7239	MIR7239	0	0	0	0	0	0
Mir7240	MIR7240	0	0	0	0	0	0
Mir7241	MIR7241	0	0	0	0	0	0
Mir7242	MIR7242	0	0	0	0	0	0
Mir7243	MIR7243	0	0	0	0	0	0
Mir741	MIR741	0	0	0	0	0	0
Mir742	MIR742	0	0	0	0	0	0
Mir743	MIR743	0	0	0	0	0	0
Mir743b	MIR743B	0	0	0	0	0	0
Mir744	MIR744	0	0	0	0	0	0
Mir7578	MIR7578	0	0	0	0	0	0
Mir758	MIR758	0	0	0	0	0	0
Mir759	MIR759	0	0	0	0	0	0
Mir760	MIR760	0	0	0	0	0	0
Mir761	MIR761	0	0	0	0	0	0
Mir762	MIR762	0	0	0	0	0	0
Mir763	MIR763	0	0	0	0	0	0
Mir764	MIR764	0	0	0	0	0	0
Mir7646	MIR7646	0	0	0	0	0	0
Mir7647	MIR7647	0	0	0	0	0	0
Mir7648	MIR7648	0	0	0	0	0	0
Mir7649	MIR7649	0	0	0	0	0	0
Mir7650	MIR7650	0	0	0	0	0	0
Mir7651	MIR7651	0	0	0	0	0	0
Mir7652	MIR7652	0	0	0	0	0	0
Mir7653	MIR7653	0	0	0	0	0	0
Mir7654	MIR7654	0	0	0	0	0	0
Mir7655	MIR7655	0	0	0	0	0	0
Mir7656	MIR7656	0	0	0	0	0	0
Mir7657	MIR7657	0	0	0	0	0	0
Mir7658	MIR7658	0	0	0	0	0	0
Mir7659	MIR7659	0	0	0	0	0	0
Mir7660	MIR7660	0	0	0	0	0	0
Mir7661	MIR7661	0	0	0	0	0	0
Mir7662	MIR7662	0	0	0	0	0	0
Mir7663	MIR7663	0	0	0	0	0	0
Mir7664	MIR7664	0	0	0	0	0	0
Mir7665	MIR7665	0	0	0	0	0	0
Mir7666	MIR7666	0	0	0	0	0	0
Mir7667	MIR7667	0	0	0	0	0	0
Mir7668	MIR7668	0	0	0	0	0	0
Mir7669	MIR7669	0	0	0	0	0	0
Mir767	MIR767	0	0	0	0	0	0
Mir7670	MIR7670	0	0	0	0	0	0
Mir7671	MIR7671	0	0	0	0	0	0
Mir7672	MIR7672	0	0	0	0	0	0
Mir7673	MIR7673	0	0	0	0	0	0
Mir7674	MIR7674	0	0	0	0	0	0
Mir7675	MIR7675	0	0	0	0	0	0
Mir7676-1	MIR7676-1	0	0	0	0	0	0
Mir7676-2	MIR7676-2	0	0	0	0	0	0
Mir7677	MIR7677	0	0	0	0	0	0
Mir7678	MIR7678	0	0	0	0	0	0
Mir7679	MIR7679	0	0	0	0	0	0
Mir7680	MIR7680	0	0	0	0	0	0
Mir7681	MIR7681	0	0	0	0	0	0
Mir7682	MIR7682	0	0	0	0	0	0
Mir7683	MIR7683	0	0	0	0	0	0
Mir7684	MIR7684	0	0	0	0	0	0
Mir7685	MIR7685	0	0	0	0	0	0
Mir7686	MIR7686	0	0	0	0	0	0
Mir7687	MIR7687	0	0	0	0	0	0
Mir7688	MIR7688	0	0	0	0	0	0
Mir7689	MIR7689	0	0	0	0	0	0
Mir770	MIR770	0	0	0	0	0	0
Mir7b	MIR7B	0	0	0	0	0	0
Mir7j	MIR7J	0	0	0	0	0	0
Mir7k	MIR7K	0	0	0	0	0	0
Mir802	MIR802	0	0	0	0	0	0
Mir804	MIR804	0	0	0	0	0	0
Mir8090	MIR8090	0	0	0	0	0	0
Mir8091	MIR8091	0	0	0	0	0	0
Mir8092	MIR8092	0	0	0	0	0	0
Mir8093	MIR8093	0	0	0	0	0	0
Mir8094	MIR8094	0	0	0	0	0	0
Mir8095	MIR8095	0	0	0	0	0	0
Mir8096	MIR8096	0	0	0	0	0	0
Mir8097	MIR8097	0	0	0	0	0	0
Mir8098	MIR8098	0	0	0	0	0	0
Mir8099-1	MIR8099-1	0	0	0	0	0	0
Mir8099-2	MIR8099-2	0	0	0	0	0	0
Mir8100	MIR8100	0	0	0	0	0	0
Mir8101	MIR8101	0	0	0	0	0	0
Mir8102	MIR8102	0.044705167	0	0.029367281	0	0	0
Mir8103	MIR8103	0	0	0	0	0	0
Mir8104	MIR8104	0	0	0	0	0	0
Mir8105	MIR8105	0	0	0	0	0	0
Mir8106	MIR8106	0	0	0	0	0	0
Mir8107	MIR8107	0	0	0	0	0	0
Mir8108	MIR8108	0	0	0	0	0	0
Mir8109	MIR8109	0	0	0	0	0	0
Mir8110	MIR8110	0	0	0	0	0	0
Mir8111	MIR8111	0	0	0	0	0	0
Mir8112	MIR8112	0	0	0	0	0	0
Mir8113	MIR8113	0	0	0	0	0	0
Mir8114	MIR8114	0	0	0	0	0	0
Mir8115	MIR8115	0	0	0	0	0	0
Mir8116	MIR8116	0	0	0	0	0	0
Mir8117	MIR8117	0	0	0	0	0	0
Mir8118	MIR8118	0	0	0	0	0	0
Mir8119	MIR8119	0	0	0	0	0	0
Mir8120	MIR8120	0	0	0	0	0	0
Mir871	MIR871	0	0	0	0	0	0
Mir872	MIR872	0	0	0	0	0	0
Mir873a	MIR873A	0	0	0	0	0	0
Mir873b	MIR873B	0	0	0	0	0	0
Mir874	MIR874	0	0	0	0	0	0
Mir875	MIR875	0	0	0	0	0	0
Mir876	MIR876	0	0	0	0	0	0
Mir877	MIR877	0	0	0	0	0	0
Mir878	MIR878	0	0	0	0	0	0
Mir879	MIR879	0	0	0	0	0	0
Mir880	MIR880	0	0	0	0	0	0
Mir881	MIR881	0	0	0	0	0	0
Mir882	MIR882	0	0	0	0	0	0
Mir883a	MIR883A	0	0	0	0	0	0
Mir883b	MIR883B	0	0	0	0	0	0
Mir9-1	MIR9-1	0	0	0	0	0	0
Mir9-2	MIR9-2	0	0	0	0	0	0
Mir92-1	MIR92-1	0	0	0	0	0	0
Mir92-2	MIR92-2	0	0	0	0	0	0
Mir92b	MIR92B	0	0	0	0	0	0
Mir93	MIR93	0	0	0	0	0	0
Mir9-3	MIR9-3	0	0	0	0	0	0
Mir9-3hg	MIR9-3HG	0	0	0	0	0	0
Mir96	MIR96	0	0	0	0	0	0
Mir98	MIR98	0	0	0	0	0	0
Mir99a	MIR99A	0	0	0	0	0	0
Mir99ahg	MIR99AHG	1.2103189	1.5271126	1.8101187	1.0635108	1.1611867	1.3047582
Mir99b	MIR99B	0	0	0	0	0	0
Mirg	MIRG	0	0.0393441	0.043733716	0.030741084	0	0.0629163
Mirlet7a-1	MIRLET7A-1	0	0	0	0	0	0
Mirlet7a-2	MIRLET7A-2	0	0	0	0	0	0
Mirlet7b	MIRLET7B	0	0	0	0	0	0
Mirlet7c-1	MIRLET7C-1	0	0	0	0	0	0
Mirlet7c-2	MIRLET7C-2	0	0	0	0	0	0
Mirlet7d	MIRLET7D	0	0	0	0	0	0
Mirlet7e	MIRLET7E	0	0	0	0	0	0
Mirlet7f-1	MIRLET7F-1	0	0	0	0	0	0
Mirlet7f-2	MIRLET7F-2	0	0	0	0	0	0
Mirlet7g	MIRLET7G	0	0	0	0	0	0
Mirlet7i	MIRLET7I	0	0	0	0	0	0
Mirt1	MIRT1	0.059173528	0.1660037	0.16451098	0.24761468	0.15830675	0.21139413
Mirt2	MIRT2	0	0	0	0	0.017894255	0
Mis12	MIS12	2.804679	2.8047519	2.8763375	3.644997	3.6223817	3.4187236
Mis18a	MIS18A	1.3400853	1.4532862	1.6418924	1.8539807	1.8128211	1.9078922
Mis18bp1	MIS18BP1	0.42250198	0.50001216	0.84424573	0.8611197	0.9336313	1.2959124
Misp	MISP	2.619238	2.6348617	2.7555704	2.8993511	2.821821	2.9749384
Mitd1	MITD1	1.9680759	2.0015433	2.0553958	2.3919942	2.4532056	2.514797
Mitf	MITF	3.1417131	3.2766984	3.5434983	2.5906997	2.6997163	3.0313323
Mixl1	MIXL1	0.015124873	0.013287439	0	0	0.035473924	0.031952877
Mki67	MKI67	1.1125605	1.4931369	2.8653634	2.1140492	2.686275	3.1132655
Mkks	MKKS	3.2593045	3.2670574	3.091201	3.4046388	3.3241735	3.2803643
Mkl1	MKL1	2.8373463	3.048208	3.0637383	2.7097087	2.791834	3.0115547
Mkl2	MKL2	3.0834157	3.2721434	3.5658648	3.258927	3.3110876	3.5055091
Mkln1	MKLN1	4.3175497	4.333719	4.382488	4.088523	4.1764235	4.261805
Mkln1os	MKLN1OS	0.30611324	0.27840918	0.46753496	0.37875998	0.3214758	0.4183824
Mknk1	MKNK1	2.746767	2.7851315	2.9142299	2.8118367	2.8720994	2.8143575
Mknk2	MKNK2	4.803306	4.834633	4.7592382	4.3557124	4.392814	4.5470757
Mkrn1	MKRN1	4.4085727	4.4136972	4.4156313	4.588502	4.613146	4.648901
Mkrn1-ps1	MKRN1-PS1	0	0.006665789	0.007423069	0	0.008987152	0
Mkrn2	MKRN2	3.1153584	3.1645968	3.2464533	3.3264768	3.363372	3.3476622
Mkrn2os	MKRN2OS	0.3283074	0.21573213	0.32207268	0.7157981	0.5694818	0.8217174
Mkrn3	MKRN3	0.5267457	0.48365322	0.43912613	0.27169347	0.42107868	0.3406497
Mks1	MKS1	1.8203346	1.9390824	2.225203	2.452907	2.4555326	2.4355853
Mkx	MKX	0.19965184	0.17727014	0.27226046	0.28351888	0.3214758	0.3348591
Mlana	MLANA	1.521996	1.4517212	1.2169195	1.252042	1.2983259	1.352059
Mlc1	MLC1	5.985967	5.8953357	5.9142756	5.106787	5.102471	5.356619
Mlec	MLEC	5.727966	5.7841015	5.9208937	5.4674177	5.5437827	5.805586
Mlf1	MLF1	3.9236116	3.8548417	3.790725	4.2822676	4.172117	4.362001
Mlf2	MLF2	4.948333	4.9729943	5.023901	5.055094	5.0294256	5.002591
Mlh1	MLH1	2.0179183	1.9731276	1.9175234	2.5842428	2.6254108	2.2946353
Mlh3	MLH3	2.566226	2.6627727	2.8640893	2.6897724	2.744807	2.8888757
Mlip	MLIP	0.030024389	0	0.014791441	0.52283704	0.66210866	0.055264864
Mlkl	MLKL	0.9758878	0.91554016	1.0333686	1.6117499	1.717035	1.5198575
Mllt1	MLLT1	3.853577	3.9825757	4.0099506	3.8206663	3.900078	3.833434
Mllt10	MLLT10	3.3565757	3.5028412	3.6891744	3.3754387	3.4640725	3.7094457
Mllt11	MLLT11	1.7658033	1.8283117	1.7394013	2.0558443	2.1188343	1.8785572
Mllt3	MLLT3	3.2601821	3.3343403	3.4393866	2.8304236	2.9209437	3.1846325
Mllt6	MLLT6	4.373171	4.681532	5.020021	3.7667334	3.929959	4.12295
Mlnr-ps	MLNR-PS	0	0.013287439	0.014791441	0	0	0
Mlph	MLPH	3.95271	4.086208	4.281176	3.6523094	3.7609124	4.1713257
Mlst8	MLST8	2.3273342	2.3599734	2.4556909	2.5153816	2.554304	2.7076552
Mlx	MLX	3.5422013	3.5292735	3.4812865	3.6243994	3.6338933	3.8137481
Mlxip	MLXIP	3.3219893	3.3836353	3.555702	3.4886398	3.524917	3.8295631
Mlxipl	MLXIPL	0.9816146	1.0668105	1.519268	0.5636351	0.62897277	0.7553201
Mlycd	MLYCD	4.088247	4.0251584	4.069357	3.8261242	3.735389	3.8654068
Mmaa	MMAA	3.0259542	3.0192347	2.8649387	2.6508722	2.6364625	2.6841013
Mmab	MMAB	2.366691	2.5596654	2.7678103	2.38555	2.3545327	2.4461884
Mmachc	MMACHC	1.9245546	1.9823825	1.7854326	2.3474817	2.4079335	2.1702023
Mmadhc	MMADHC	3.7201664	3.7036026	3.5650218	4.3625	4.3115687	4.0844874
Mmd	MMD	3.4812627	3.413805	3.5552764	3.6326895	3.6097593	3.7643683
Mmd2	MMD2	0.015124873	0	0	0	0.052749883	0
Mme	MME	6.523217	6.526408	6.6421633	5.445732	5.462181	6.222607
Mmel1	MMEL1	0.18709162	0.21573213	0.09922037	0.103697315	0.09467747	0.078045756
Mmgt1	MMGT1	3.7924497	3.7651038	3.6523807	3.9219117	3.9066346	3.8904345
Mmgt2	MMGT2	2.677468	2.6835487	2.7904785	2.7363615	2.566165	2.8283696
Mmp10	MMP10	0	0	0	0.5041562	0.45027432	0.32317638
Mmp11	MMP11	2.43037	2.498346	2.909368	2.3240778	2.3832564	2.6508532
Mmp12	MMP12	0	0	0.07186184	0.030741084	0.017894255	0.81455386
Mmp13	MMP13	0	0.013287439	0.17707272	0.11767092	0.18116128	0.4653406
Mmp14	MMP14	3.702283	3.7930615	4.2824116	4.289785	4.3911386	4.5867953
Mmp15	MMP15	6.32246	6.3975015	6.5822563	5.6313534	5.6483984	6.0759873
Mmp16	MMP16	0.19339146	0.29845792	0.35395372	0.52745324	0.54883814	0.3406497
Mmp17	MMP17	0.58783734	0.7047162	0.78486454	0.7714444	0.9048286	0.7853755
Mmp19	MMP19	0.5920615	0.66767746	0.9301312	2.0578399	2.1210015	2.35342
Mmp1a	MMP1A	0	0	0	0	0	0
Mmp1b	MMP1B	0.007591032	0.019865531	0.08563466	0.12458519	0.11901535	0.10031922
Mmp2	MMP2	2.1398306	2.1707473	2.7446163	3.6462195	3.6971827	3.9664342
Mmp20	MMP20	0	0	0	0	0	0.008084445
Mmp21	MMP21	0.022602381	0.026400635	0.06490364	0.04576436	0.052749883	0.17798978
Mmp23	MMP23	2.4073062	2.336977	2.1499932	3.065272	2.9306254	2.878434
Mmp24	MMP24	0.17437164	0.107685044	0.09922037	0.11767092	0.150571	0.22444959
Mmp25	MMP25	0.059173528	0.026400635	0.014791441	0.04576436	0.052749883	0.3406497
Mmp27	MMP27	0.14184527	0.13142218	0.2608458	0.27169347	0.150571	0.25636142
Mmp28	MMP28	2.1836882	2.2235076	2.5284183	1.7883112	1.7994732	1.6258934
Mmp3	MMP3	0.95558167	0.80825025	1.6576359	2.5567806	2.5323057	2.1305068
Mmp7	MMP7	0.015124873	0	0	0	0	0
Mmp8	MMP8	0.051965516	0	0.10594464	0.6070958	0.68966234	0.9330576
Mmp9	MMP9	0.27187017	0.17727014	0.119259015	0.44592384	0.4091575	1.2173854
Mmrn1	MMRN1	2.2007065	2.1262789	2.134248	2.6092496	2.8303783	3.1247468
Mmrn2	MMRN2	2.021962	2.1085725	2.1543233	2.6661804	2.7207346	2.393495
Mms19	MMS19	2.8903737	2.928699	3.0820165	3.1610081	3.192348	3.1903284
Mms22l	MMS22L	0.72967595	0.7841178	0.9816867	1.696796	1.8332368	1.5666846
Mn1	MN1	0.46646833	0.5590797	0.75729716	0.7309425	0.86761785	1.0447217
Mnat1	MNAT1	3.1725123	3.1248393	3.1442838	3.5154514	3.498513	3.4631846
Mnd1	MND1	0.36599994	0.44583684	0.47219232	0.85781527	0.81308097	0.8839792
Mnd1-ps	MND1-PS	0	0	0	0	0	0
Mndal	MNDAL	0.66910523	0.77182966	0.71810657	0.89037776	0.8863963	1.2245678
Mns1	MNS1	3.8485556	3.9880452	3.7426515	3.8303676	3.8951323	4.0641985
Mnt	MNT	2.8488853	2.9516761	3.1971297	3.280292	3.4088864	3.1511502
Mnx1	MNX1	0	0	0	0	0	0
Moap1	MOAP1	1.4094458	1.5036001	1.5824586	1.5306853	1.6739657	1.6178766
Mob1a	MOB1A	4.6917405	4.7147446	4.6235256	4.917438	4.9047213	4.9960785
Mob1b	MOB1B	4.6005673	4.57561	4.704636	4.310013	4.358519	4.6319757
Mob2	MOB2	3.5785906	3.576582	3.486089	3.8459964	3.8048732	3.5418925
Mob3a	MOB3A	2.6951196	2.7755919	2.8452144	3.1055825	3.1595554	3.1247468
Mob3b	MOB3B	4.453285	4.5225625	4.5351715	4.0382147	4.090203	4.2632914
Mob3c	MOB3C	2.234714	2.3343887	2.4467006	2.1064816	2.1392372	2.1543243
Mob4	MOB4	3.9524174	3.908607	3.7620552	3.9802961	3.9577665	3.991636
Mobp	MOBP	0	0.026400635	0	0.04576436	0	0.031952877
Mocos	MOCOS	2.6286316	2.4365358	2.6513257	2.651423	2.724294	2.7897282
Mocs1	MOCS1	3.880988	3.921807	4.1568327	3.649878	3.711185	3.8219533
Mocs2	MOCS2	2.5790226	2.6218245	2.681361	3.090434	3.0296178	2.8983154
Mocs3	MOCS3	2.3829951	2.4176397	2.4633334	2.726705	2.6467533	2.6264927
Mog	MOG	0.15498304	0.16032252	0.1258503	0.08952568	0.09467747	0.10763481
Mogat1	MOGAT1	0.58359534	0.86895895	0.6108127	1.4181931	1.4637594	1.0532519
Mogat2	MOGAT2	0.015124873	0.0393441	0.08563466	0.36801463	0.45027432	0.29939336
Mogs	MOGS	3.7834783	3.852431	3.6034863	4.4535313	4.455448	4.0949526
Mok	MOK	2.7180128	2.664171	2.7635903	3.1170545	3.0274336	3.2376347
Mon1a	MON1A	2.8899503	2.9326248	2.8050096	2.9928184	2.9359107	2.8576834
Mon1b	MON1B	3.572831	3.6620562	3.7287874	3.5749133	3.642677	3.6441407
Mon2	MON2	4.301265	4.446052	4.5555787	4.3329186	4.442254	4.4041624
Morc1	MORC1	0.51770544	0.52009153	0.34343925	2.1963274	2.0756032	1.8835065
Morc2a	MORC2A	3.4156175	3.5515783	3.5168662	3.4869697	3.536023	3.5614452
Morc2b	MORC2B	0	0	0	0	0	0
Morc3	MORC3	3.0855079	3.171633	3.2887444	3.0608943	3.1402106	3.3230996
Morc4	MORC4	2.6428301	2.7519772	2.6132865	2.535368	2.6594698	2.5330124
Morf4l1	MORF4L1	5.6472955	5.6650405	5.6451874	5.8944073	5.8647714	5.7686963
Morf4l2	MORF4L2	5.0987825	5.1156135	4.838705	5.6703553	5.687355	5.3279166
Morn1	MORN1	2.8642113	2.9565566	2.9681222	3.3289967	3.258698	3.5074573
Morn2	MORN2	2.5207157	2.5658526	2.380708	2.27556	2.2686715	2.433451
Morn3	MORN3	2.6335692	2.71459	2.5623155	2.962623	2.8710773	3.156694
Morn4	MORN4	1.9627382	1.9665978	1.9455965	2.3301702	2.2751877	2.615868
Morn5	MORN5	1.821568	1.6448116	1.5607932	2.2683172	2.2373679	2.383813
Mos	MOS	0.015124873	0	0.014791441	0	0	0.016104057
Mospd1	MOSPD1	2.5979156	2.6538692	2.6828902	3.626686	3.5678558	3.2309206
Mospd2	MOSPD2	3.7446058	3.7789512	3.8594687	3.4074867	3.4618092	3.5994399
Mospd3	MOSPD3	2.8519692	2.9333367	3.0592034	3.0572314	3.0719087	3.1233187
Mospd4	MOSPD4	0.19339146	0.17727014	0.20780356	0.103697315	0.13491765	0.20480195
Mov10	MOV10	2.322117	2.380599	2.748917	2.2404723	2.3732128	2.7322528
Mov10l1	MOV10L1	0.08749701	0.0393441	0.07877196	0.16509588	0.18116128	0.4076409
Moxd1	MOXD1	0.059173528	0.077198654	0.13890398	0.13145196	0.18116128	0.09294972
Moxd2	MOXD2	0	0	0	0	0	0
Mpc1	MPC1	4.5597076	4.4185452	4.403764	4.7805486	4.740695	4.7020836
Mpc1-ps	MPC1-PS	0	0	0	0	0	0
Mpc2	MPC2	4.285235	4.1836762	4.1820593	4.008896	3.974189	4.076669
Mpdu1	MPDU1	3.6251373	3.514852	3.6273413	3.7492535	3.759862	3.8123143
Mpdz	MPDZ	2.0026078	2.160007	2.3261895	2.2413025	2.388241	2.3785603
Mpeg1	MPEG1	2.9146302	2.9182749	2.9780302	2.4033487	2.3493772	3.7611642
Mpg	MPG	2.2032344	2.3285408	2.3584108	2.5604055	2.44541	2.4684393
Mphosph10	MPHOSPH10	2.6951196	2.7722523	2.5049615	3.3781044	3.413653	3.1476698
Mphosph6	MPHOSPH6	2.4685268	2.6353414	2.731117	2.8009908	2.8093903	2.8055608
Mphosph8	MPHOSPH8	3.1521938	3.2093368	3.078936	3.4236424	3.484768	3.4152613
Mphosph9	MPHOSPH9	2.0349915	2.0483294	2.259233	2.0657835	2.1046305	2.35342
Mpi	MPI	2.322864	2.400201	2.377948	2.8244207	2.836219	2.8128967
Mpl	MPL	0.3283074	0.41540235	0.43431184	0.4754638	0.46739113	0.6508893
Mplkip	MPLKIP	2.6674666	2.6739068	2.6412873	2.6420183	2.6306267	2.806542
Mpnd	MPND	3.8064353	3.7806306	3.8049233	3.9335895	3.9382596	4.0501575
Mpo	MPO	0.49008384	0.1716528	1.8318267	0.3625984	0.6480418	0.76291907
Mpp1	MPP1	3.0903718	3.0335042	3.051482	3.2094338	3.2687109	3.3236845
Mpp2	MPP2	2.586508	2.6840055	2.2292202	2.0618196	2.1046305	2.3084488
Mpp3	MPP3	0.073435545	0.2048931	0.08563466	0.04576436	0.110968366	0.078045756
Mpp4	MPP4	0.27187017	0.29348332	0.26656944	0.39466453	0.38488016	0.39130908
Mpp5	MPP5	3.7698684	3.8047442	3.900396	3.7453885	3.7884605	3.9412117
Mpp6	MPP6	2.6352098	2.5065608	2.4185705	3.3611896	3.3624341	3.0671096
Mpp7	MPP7	3.5005355	3.586448	3.7905567	3.5659075	3.6931455	3.6885538
Mppe1	MPPE1	3.1664279	3.1257207	3.341784	3.0179393	2.960524	3.1949947
Mpped1	MPPED1	0.015124873	0.045753542	0.029367281	0.08236382	0	0.016104057
Mpped2	MPPED2	0.58359534	0.45436493	0.36435878	0.44091454	0.44450298	0.5484388
Mprip	MPRIP	4.95114	5.1672087	5.2550783	4.8675537	4.950302	4.984203
Mpst	MPST	3.918628	3.8304696	3.8722649	3.657759	3.629113	3.8183942
Mptx1	MPTX1	0	0	0	0	0	0
Mptx2	MPTX2	0	0	0	0	0	0
Mpv17	MPV17	3.510376	3.4732049	3.5119872	3.3997006	3.4228237	3.5011115
Mpv17l	MPV17L	3.1466396	3.1830664	3.120235	3.00333	3.0370083	2.9147332
Mpv17l2	MPV17L2	3.707719	3.6738372	3.680384	4.030757	3.9755454	3.799134
Mpz	MPZ	2.0883124	2.1036885	2.1164572	1.0306427	1.11194	1.3972231
Mpzl1	MPZL1	3.5805032	3.5735843	3.719437	4.0518794	4.0638723	4.1931324
Mpzl2	MPZL2	2.714486	2.7494137	2.9393737	3.2135224	3.2635443	3.1656373
Mpzl3	MPZL3	2.176799	2.133433	2.169758	2.4229145	2.4168313	2.6890774
Mr1	MR1	3.43176	3.4096136	3.3777637	3.9753268	3.9660115	4.0344815
Mrap	MRAP	0.030024389	0.026400635	0.043733716	0.19764464	0.10285609	0.04755443
Mrap2	MRAP2	0.051965516	0.12554051	0.10594464	0.030741084	0.017894255	0.0629163
Mras	MRAS	1.9476392	1.9562498	1.9954398	2.298547	2.4516513	2.232178
Mrc1	MRC1	0.7763237	0.7625134	1.0517554	1.4661613	1.5836822	3.174162
Mrc2	MRC2	3.662011	3.6881616	3.9411626	3.7571208	3.8148718	4.0443435
Mre11a	MRE11A	2.4222906	2.4772286	2.5634642	2.8616955	2.941168	2.8201795
Mreg	MREG	0.9816146	1.0364357	0.88504004	1.3293123	1.3274704	1.3091519
Mrfap1	MRFAP1	5.751561	5.7695746	5.6020017	5.898377	5.8375573	5.780719
Mrgbp	MRGBP	2.0507984	2.1661584	2.3144784	2.3812308	2.437553	2.352648
Mrgpra1	MRGPRA1	0.015124873	0.052122165	0.029367281	0.13145196	0.086431414	0.122107364
Mrgpra14	MRGPRA14	0	0	0	0	0	0
Mrgpra18-ps	MRGPRA18-PS	0	0	0	0	0	0
