ProbeID	Name	HCT116_DMSO_A1_S25_L003	HCT116_DMSO_B1_S27_L003	HCT116_DMSO_C1_S26_L003	HCT116_PF_20uL_D1_S30_L003	HCT116_PF_20uL_E1_S29_L003	HCT116_PF_20uL_F1_S28_L003	SW480_DMSO_A2_S31_L003	SW480_DMSO_G1_S32_L003	SW480_DMSO_H1_S33_L003	SW480_PF_20uL_B2_S36_L003	SW480_PF_20uL_C2_S35_L003	SW480_PF_20uL_D2_S34_L003
ENSG00000270474	IGHV3-29	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253587	IGHV3-30-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253345	IGHVII-22-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253462	IGHVIII-26-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253149	IGHVII-28-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237592	IGKV1OR10-1	0	0.27309212	0	0	0	0	0	0	0	0	0	0
ENSG00000271138	IGLVIVOR22-1	0.784214996	0.307940227	0.266537102	0	0	0	0.284636129	0.260907268	0.275794949	0	0.321384385	0
ENSG00000253239	IGLVI-70	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254355	IGLVI-68	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253794	IGLV10-67	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253874	IGLVIV-66-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254075	IGLVV-66	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254161	IGLVIV-65	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253242	IGLVIV-64	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253752	IGLVI-63	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253823	IGLV1-62	0	0.259189313	0	0	0	0	0	0	0	0	0	0
ENSG00000254308	IGLVIV-59	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253637	IGLVV-58	0.379490104	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253126	IGLVI-56	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253935	IGLVIV-53	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254175	IGLVI-42	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254073	IGLVVII-41-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253818	IGLV1-41	0	0	0	0.126418528	0	0	0	0	0	0.13752582	0	0
ENSG00000253889	IGLVI-38	0	0	0	0	0	0	0	0	0.15298163	0	0	0
ENSG00000253631	IGLV7-35	0	0	0	0	0	0	0	0	0	0	0.41392764	0
ENSG00000253467	IGHV7-40	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253294	IGHVII-40-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278473	IGHV3-41	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254228	IGHV3-42	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283195	IGHVII-43-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283562	IGHVIII-44	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283464	None	0	1.373191599	0.496995049	0	0.23060637	0.445200161	0	0.255602247	0	0.718871425	0	1.43691338
ENSG00000253465	IGHVIV-44-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253895	IGHVII-44-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253808	IGHVII-46-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229092	IGHV3-47	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253862	IGHVIII-47-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253386	IGHVII-49-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253241	IGHV3-50	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253941	IGHVII-51-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253545	IGHV3-52	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253714	IGHVII-53-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275475	IGHV3-54	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254395	IGHV4-55	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253131	IGHV7-56	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253759	IGHV3-57	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253742	IGHV3-60	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197794	IGKV7-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253120	IGLV2-34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253920	IGLV3-31	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253329	IGLV3-30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253338	IGLV3-29	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253451	IGLV2-28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253913	IGLV3-26	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253779	IGLVVI-25-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253822	IGLV3-24	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253546	IGLVVI-22-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254240	IGLVI-20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253152	IGLV3-17	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253786	IGLV3-15	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253435	IGKV2-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270748	IGKV2OR2-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271402	IGKV2OR2-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204670	IGKV1OR2-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235235	IGKV1OR2-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254077	IGLV3-7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253448	IGLV3-6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253234	IGLV2-5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226420	IGLV3-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253963	IGLV3-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254279	IGHVII-1-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253780	IGHVIII-2-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253387	IGHVIII-5-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254053	IGHVIII-5-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253763	IGHV3-6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254329	IGHVII-60-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253132	IGHV3-62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253747	IGHVII-62-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253936	IGHV3-63	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253209	IGHV3-65	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253169	IGHVII-65-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253274	IGHV1-67	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253820	IGHVII-67-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254036	IGHVIII-67-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253635	IGHVIII-67-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254052	IGHVIII-67-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253703	IGHV1-68	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282600	IGHV3-69-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254056	IGHV3-71	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254134	IGHVII-74-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254176	IGHV3-75	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253247	IGHV3-76	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253310	IGHVIII-76-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211978	IGHV5-78	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253674	IGHVII-78-1	0	0	0	0	0	0	0	0	0	0.515595393	0	0
ENSG00000275747	IGHV3-79	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283906	IGHV4-80	0	0	0	0	0.341581622	0	0	0	0	0	0	0
ENSG00000253303	IGHVIII-82	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204780	IGKV1OR9-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204776	IGKV1OR-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270356	IGHV1OR15-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261704	IGHV1OR16-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260048	IGHV1OR16-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276674	IGKV1OR1-1	0	0	0	0	0	0	0	0.333468388	0	0	0	0
ENSG00000261834	IGHV3OR16-15	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270864	IGHV3OR16-6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259852	IGHV1OR16-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259997	IGHV1OR16-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270318	IGHV3OR16-11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271620	IGHV3OR16-7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253278	IGKV2-10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253497	IGKV1-13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253265	IGKV2-14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254157	IGKV2-18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253732	IGKV2-19	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253578	IGKV1-22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253625	IGKV2-23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253202	IGKV3-25	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254098	IGKV2-26	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253998	IGKV2-29	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253158	IGKV3-31	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253870	IGKV1-32	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253860	IGKV3-34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253461	IGKV1-35	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253487	IGKV2-36	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253592	IGKV2-38	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254009	IGKV2D-38	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253127	IGKV2D-36	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232747	IGKV1D-35	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253501	IGKV3D-34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253191	IGKV1D-32	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253999	IGKV3D-31	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224607	IGKV1D-27	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254097	IGKV3D-25	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254345	IGKV2D-23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253365	IGKV1D-22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253765	IGKV2D-19	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254220	IGKV2D-18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254292	IGKV2D-14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253906	IGKV2D-10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270999	IGKV1OR2-118	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271351	IGKV1OR2-9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276050	IGKV2OR2-10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271015	IGKV2OR2-7D	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270252	IGKV3OR2-5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271569	IGKV1OR2-6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270450	IGKV2OR2-7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278537	IGKV2OR2-8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270187	IGKV1OR2-11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251766	RNA5SP518	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252315	RNA5SP520	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252012	RNA5SP521	0	0	0	0	0	0	0	0	0	0	1.129474264	0
ENSG00000251705	RNA5-8SP6	10.97797391	10.57181899	10.95322886	11.28663861	11.13866858	11.58941708	10.11917458	11.16050805	10.8880811	11.85691179	12.53671347	11.75837314
ENSG00000252289	RNA5SP519	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251953	RNA5SP522	0	0	0	0	0	0	0	0	0	0	1.129474264	0
ENSG00000252667	RNA5SP523	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000292356	RNA5SP498	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238627	RNA5SP489	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252950	RNA5SP490	0	0	2.592880365	3.353018345	2.9068502	3.430748253	0	0	1.392839447	1.366162722	1.485679277	0
ENSG00000199806	RNA5SP491	0	0	0	0	2.003746139	0	0	0	0	0	1.723720187	1.703029804
ENSG00000199276	RNA5SP26	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200709	RNA5SP27	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202422	RNA5SP30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252496	RNA5SP33	0	0	0	0	1.420638696	2.252318766	0	0	2.411621484	1.837947277	2.747913678	1.862348232
ENSG00000222682	RNA5SP38	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200711	RNA5SP28	0	0	0	3.314725524	0	0	0	0	0	2.807134379	2.474695614	1.694483536
ENSG00000222920	RNA5SP29	0	0	0	0	0	2.777097736	1.562992125	0	0	0	0	0
ENSG00000201812	RNA5SP488	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223177	RNA5SP39	0	0	0	0	1.30977573	2.144340101	0	0	0	2.311744319	3.867688938	2.457092558
ENSG00000223076	RNA5SP31	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223262	RNA5SP492	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202290	RNA5SP37	3.724039016	3.828936173	4.264483887	3.189996881	4.823866524	2.814273547	3.853327024	4.519887818	4.242739681	5.444471611	4.936359973	5.310994421
ENSG00000212536	RNA5SP474	2.344737616	0	0	1.629333304	0	1.620731846	0	0	0	0	1.95808541	1.961475162
ENSG00000222118	RNA5SP487	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199874	RNA5SP452	0	0	0	0	0	0	0	0	0	0	0	1.694483536
ENSG00000253040	RNA5SP454	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202060	RNA5SP455	1.44878997	0	0	0	1.305667071	0	0	0	0	0	0	0
ENSG00000251997	RNA5SP458	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200872	RNA5SP456	0	0	0	0	0	0	0	1.620600485	0	0	0	1.72187571
ENSG00000252598	RNA5SP460	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252260	RNA5SP461	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252267	RNA5SP495	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222585	RNA5SP494	0	1.534086511	1.506830408	0	1.252809222	0	2.140781927	0	0	0	2.321795361	0
ENSG00000252623	RNA5SP481	0	0	0	0	0	0	0	0	1.627322006	0	0	0
ENSG00000212571	RNA5SP482	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200301	RNA5SP483	0	0	0	0	0	0	0	0	0	1.601677502	0	0
ENSG00000252437	RNA5SP459	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199509	RNA5SP477	0	0	1.582411485	2.67132055	2.43721442	0	0	0	0	0	2.474695614	2.452387212
ENSG00000222747	RNA5SP25	1.531294116	0	0	0	0	0	0	1.621590083	0	0	0	0
ENSG00000200313	RNA5-8SP7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238908	RNA5SP484	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201923	RNA5SP485	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251756	RNA5SP385	0	0	0	0	1.376429311	0	0	0	0	0	0	0
ENSG00000252287	RNA5SP24	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200852	RNA5SP499	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201447	RNA5SP509	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285776	5S_rRNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201567	RNA5SP510	0	1.754532662	0	0	0	0	0	0	2.407605643	0	0	0
ENSG00000223259	RNA5SP508	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201594	RNA5SP517	2.169027045	0	1.606759634	0	0	0	1.51077461	0	0	0	0	0
ENSG00000201000	RNA5SP516	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199373	RNA5SP453	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222419	RNA5SP511	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252696	RNA5SP34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212559	RNA5SP35	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222129	RNA5SP36	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202383	RNA5SP279	0	0	0	0	0	0	0	0	1.581139106	0	0	0
ENSG00000202474	RNA5SP283	3.891253909	1.67151078	0	1.480285806	2.43721442	3.527883562	4.87E-06	2.36360284	1.562318145	0	2.474695614	1.694483536
ENSG00000252428	RNA5SP285	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212454	RNA5SP286	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253031	RNA5SP291	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222459	RNA5SP293	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223238	RNA5SP294	0	0	0	0	0	0	0	0	1.656706867	0	0	0
ENSG00000199525	RNA5SP295	0	0	0	1.45037988	0	0	0	0	0	0	0	0
ENSG00000222608	RNA5SP504	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252999	RNA5SP380	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200225	RNA5SP382	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199564	RNA5SP502	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199929	RNA5SP405	0	0	0	0	0	0	0	0	0	0	1.766849545	0
ENSG00000252624	RNA5SP409	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251915	RNA5SP406	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251924	RNA5SP408	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252094	RNA5SP410	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252182	RNA5SP413	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253055	RNA5SP415	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252647	RNA5SP416	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252268	RNA5SP417	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251760	RNA5SP418	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251717	RNA5SP419	0	0	0	0	0	0	0	0	0	0	1.494302955	0
ENSG00000252806	RNA5SP420	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252673	RNA5SP421	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252587	RNA5SP422	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252936	RNA5SP423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276599	RNA5SP411	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277004	RNA5SP412	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274228	RNA5SP414	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200434	RNA5-8SP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222207	RNA5SP407	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199299	RNA5SP430	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201361	RNA5SP433	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251770	RNA5SP486	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201728	RNA5SP479	0	0	0	2.199615814	1.334642639	0	0	0	0	1.611710634	2.504333096	0
ENSG00000222123	RNA5SP390	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201086	RNA5SP394	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212625	RNA5SP397	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251729	RNA5SP401	0	0	0	0	0	0	0	0	0	2.660689075	1.617806252	0
ENSG00000223162	RNA5SP280	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252856	RNA5SP503	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199804	RNA5SP383	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222546	RNA5SP251	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252179	RNA5SP255	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200719	RNA5SP260	2.233078157	0	0	2.761429961	0	0	0	0	0	1.702036896	0	1.775657421
ENSG00000199620	RNA5SP258	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201763	RNA5SP267	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222205	RNA5SP266	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252509	RNA5SP271	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239184	RNA5SP269	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223293	RNA5SP270	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251904	RNA5SP272	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222416	RNA5SP274	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200806	RNA5SP275	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199450	RNA5SP276	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199354	RNA5SP273	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202356	RNA5SP277	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212276	RNA5SP292	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199202	RNA5SP289	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199985	RNA5SP264	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200985	RNA5SP493	2.378972102	0	0	0	0	1.608085348	0	0	1.706022122	1.929298656	0	0
ENSG00000212505	RNA5SP299	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212499	RNA5SP300	0	0	0	0	1.406699923	0	0	0	0	0	0	0
ENSG00000252001	RNA5SP303	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223019	RNA5SP306	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223131	RNA5SP304	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252877	RNA5SP312	2.754889639	1.286662362	0.758692051	2.006947853	2.820722233	1.994836744	2.033222112	1.380230735	1.589533404	2.248325339	2.70996109	3.542963745
ENSG00000252161	RNA5SP318	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200487	RNA5SP322	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202047	RNA5SP324	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200079	RNA5SP326	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222740	RNA5SP328	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200587	RNA5SP514	0	0	0	0	0	0	0	2.829912461	0	0	1.795139372	0
ENSG00000222108	RNA5SP317	0.969627579	1.659668868	3.047107331	0	2.280852412	1.481004378	1.161739375	2.538364334	1.226311225	3.246669543	2.523857992	3.977646276
ENSG00000201185	RNA5SP202	4.546246259	3.014326724	3.946665367	5.492766514	3.407607002	2.407885675	4.525862161	3.955396506	3.265288358	1.803607296	5.640733706	4.076567646
ENSG00000201415	RNA5SP204	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201523	RNA5SP205	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212176	RNA5SP207	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251965	RNA5SP208	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223169	RNA5SP209	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212336	RNA5SP210	0	0	0	0	0	0	0	0	0	0	1.707666138	0
ENSG00000200310	RNA5SP215	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251920	RNA5SP216	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222806	RNA5SP225	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201939	RNA5SP224	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223203	RNA5SP221	2.801127608	0	2.499098361	0	0	0	2.823337685	2.237117013	0	0	1.889419027	0
ENSG00000252680	RNA5SP449	1.337311477	2.255367788	1.496682201	0	0	0	0	0	0	0	0	0
ENSG00000223138	RNA5SP450	0	0	0	0	2.63110894	0	0	0	0	0	0	1.848846244
ENSG00000252376	RNA5SP395	2.153818304	3.277791383	3.473241415	0	0	0	2.713229503	3.224765762	0	2.828808252	1.723720187	0
ENSG00000212396	RNA5SP323	2.426659261	4.392928721	3.757993965	0	0	1.300732897	2.923249985	3.023338753	1.436796144	0	0	0
ENSG00000222520	RNA5SP451	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222248	RNA5SP201	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212331	RNA5SP297	0	1.699711528	0	1.527680924	1.354040226	0	1.539610475	0	0	0	0	2.502363702
ENSG00000201861	RNA5SP298	3.910128215	3.070719049	4.123889635	3.89236188	2.633324254	2.506231244	3.659091116	2.342992721	2.537005262	5.07190851	4.015113937	3.127162759
ENSG00000199592	RNA5SP321	0	0	0	0	0	0	0	0	2.408836835	0	0	0
ENSG00000201096	RNA5SP387	1.6033403	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272253	RNA5SP386	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251884	RNA5SP288	1.614926527	0	0	0	0	0	0	1.441233802	0	0	0	1.898370901
ENSG00000222455	RNA5SP296	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222383	RNA5SP203	1.933149587	0	1.420978172	2.025953666	2.632228657	2.376543222	0	2.161620074	1.392839447	2.519418614	3.765895375	1.481939538
ENSG00000200527	RNA5SP457	0	0	0	0	0	0	0	0	0	0	0	0
